"Species","Subarea","LngtClas","CPUE_number_per_hour"
"Gadus morhua","39F1",350,2.72222222222222
"Pleuronectes platessa","39F1",350,2.88358333333333
"Gadus morhua","39F2",350,3.1665
"Pleuronectes platessa","39F2",350,3.25638461538462
"Pleuronectes platessa","39F3",350,2.08425
"Gadus morhua","39F4",350,0.667
"Pleuronectes platessa","39F4",350,2.62707692307692
"Gadus morhua","39F5",350,1.5334
"Pleuronectes platessa","39F5",350,2.4216
"Gadus morhua","39F6",350,1.66675
"Pleuronectes platessa","39F6",350,2.5124
"Pleuronectes platessa","39F7",350,3.44075
"Pleuronectes platessa","39F8",350,4
"Gadus morhua","40E8",350,1.25
"Pleuronectes platessa","40E8",350,2
"Gadus morhua","40E9",350,1.91675
"Pleuronectes platessa","40E9",350,1.4666
"Gadus morhua","40F0",350,1.68522222222222
"Pleuronectes platessa","40F0",350,1.14285714285714
"Gadus morhua","40F1",350,1
"Pleuronectes platessa","40F1",350,1.27777777777778
"Gadus morhua","40F2",350,1.33333333333333
"Pleuronectes platessa","40F2",350,1
"Gadus morhua","40F3",350,1.91675
"Pleuronectes platessa","40F3",350,1.4394
"Pleuronectes platessa","40F4",350,1.8125
"Gadus morhua","40F5",350,1
"Pleuronectes platessa","40F5",350,1.97621428571429
"Gadus morhua","40F6",350,1.66666666666667
"Pleuronectes platessa","40F6",350,2.87872727272727
"Pleuronectes platessa","40F7",350,2.03846153846154
"Pleuronectes platessa","41E7",350,1.66666666666667
"Gadus morhua","41E8",350,0.8335
"Pleuronectes platessa","41E8",350,0.722333333333333
"Gadus morhua","41E9",350,1
"Pleuronectes platessa","41E9",350,1.75
"Gadus morhua","41F0",350,1
"Pleuronectes platessa","41F0",350,1.79633333333333
"Gadus morhua","41F1",350,1.21428571428571
"Pleuronectes platessa","41F1",350,1.63636363636364
"Gadus morhua","41F2",350,2.5
"Pleuronectes platessa","41F2",350,1.86072727272727
"Gadus morhua","41F3",350,4
"Pleuronectes platessa","41F3",350,3.362875
"Pleuronectes platessa","41F4",350,1.72772727272727
"Gadus morhua","41F5",350,1.5
"Pleuronectes platessa","41F5",350,2.36966666666667
"Pleuronectes platessa","41F6",350,3.2869
"Pleuronectes platessa","41F7",350,2.6044
"Pleuronectes platessa","41G0",350,2.14285714285714
"Gadus morhua","41G1",350,7
"Pleuronectes platessa","41G1",350,2.45
"Gadus morhua","41G2",350,3.4445
"Pleuronectes platessa","41G2",350,1
"Gadus morhua","42E7",350,0.5
"Pleuronectes platessa","42E7",350,2
"Gadus morhua","42E8",350,1.94433333333333
"Pleuronectes platessa","42E8",350,2.15482352941176
"Pleuronectes platessa","42E9",350,2.06415384615385
"Gadus morhua","42F0",350,1.1665
"Pleuronectes platessa","42F0",350,1.76192857142857
"Gadus morhua","42F1",350,1.1875
"Pleuronectes platessa","42F1",350,1.6875
"Gadus morhua","42F2",350,1.11111111111111
"Pleuronectes platessa","42F2",350,1.3167
"Gadus morhua","42F3",350,5.67881818181818
"Pleuronectes platessa","42F3",350,2.70515384615385
"Gadus morhua","42F4",350,0.8335
"Pleuronectes platessa","42F4",350,3.51426666666667
"Gadus morhua","42F5",350,1
"Pleuronectes platessa","42F5",350,1.96489473684211
"Gadus morhua","42F6",350,2.11116666666667
"Pleuronectes platessa","42F6",350,2.66928571428571
"Gadus morhua","42F7",350,2.3335
"Pleuronectes platessa","42F7",350,6.94007692307692
"Gadus morhua","42G1",350,2.49992857142857
"Pleuronectes platessa","42G1",350,4.389
"Gadus morhua","42G2",350,1.40008333333333
"Pleuronectes platessa","42G2",350,1.14077777777778
"Gadus morhua","43E8",350,1.625
"Pleuronectes platessa","43E8",350,1.47628571428571
"Gadus morhua","43E9",350,0.6665
"Pleuronectes platessa","43E9",350,1.29178571428571
"Gadus morhua","43F0",350,0.79175
"Pleuronectes platessa","43F0",350,3.07581818181818
"Gadus morhua","43F1",350,1.1665
"Pleuronectes platessa","43F1",350,1
"Gadus morhua","43F2",350,2.16666666666667
"Pleuronectes platessa","43F2",350,3.09255555555556
"Gadus morhua","43F3",350,1
"Pleuronectes platessa","43F3",350,5.35
"Gadus morhua","43F4",350,1
"Pleuronectes platessa","43F4",350,2.92857142857143
"Gadus morhua","43F5",350,1
"Pleuronectes platessa","43F5",350,4.464
"Gadus morhua","43F6",350,3.125
"Pleuronectes platessa","43F6",350,3.6
"Gadus morhua","43F7",350,3.34933333333333
"Pleuronectes platessa","43F7",350,3.28157142857143
"Gadus morhua","43F8",350,5.19441666666667
"Pleuronectes platessa","43F8",350,2.93058333333333
"Pleuronectes platessa","43F9",350,3.48718181818182
"Gadus morhua","43G1",350,0.860933333333333
"Pleuronectes platessa","43G1",350,0.554444444444445
"Gadus morhua","43G2",350,1.3
"Gadus morhua","44E7",350,0.5
"Gadus morhua","44E8",350,3
"Pleuronectes platessa","44E8",350,1.94433333333333
"Gadus morhua","44E9",350,1.0668
"Pleuronectes platessa","44E9",350,0.870444444444444
"Pleuronectes platessa","44F0",350,1.2395625
"Gadus morhua","44F1",350,1.36907142857143
"Pleuronectes platessa","44F1",350,2.64042105263158
"Gadus morhua","44F2",350,0.833333333333333
"Pleuronectes platessa","44F2",350,3.875
"Gadus morhua","44F3",350,4.02783333333333
"Pleuronectes platessa","44F3",350,2.57438461538462
"Gadus morhua","44F4",350,2.83333333333333
"Pleuronectes platessa","44F4",350,2.583375
"Gadus morhua","44F5",350,5.29411764705882
"Pleuronectes platessa","44F5",350,1.83333333333333
"Gadus morhua","44F8",350,4.20088235294118
"Pleuronectes platessa","44F8",350,2.0668
"Gadus morhua","44F9",350,3.35847368421053
"Pleuronectes platessa","44F9",350,2.27836363636364
"Gadus morhua","44G0",350,4.48247619047619
"Pleuronectes platessa","44G0",350,2.5198125
"Gadus morhua","44G1",350,1.79042857142857
"Pleuronectes platessa","44G1",350,1.1467
"Pleuronectes platessa","45E6",350,2
"Gadus morhua","45E7",350,1
"Pleuronectes platessa","45E7",350,0.888833333333333
"Gadus morhua","45E8",350,1
"Pleuronectes platessa","45E8",350,1.8666
"Gadus morhua","45E9",350,0.611
"Pleuronectes platessa","45E9",350,1
"Gadus morhua","45F0",350,0.805666666666667
"Pleuronectes platessa","45F0",350,0.667
"Gadus morhua","45F1",350,1.4968
"Pleuronectes platessa","45F1",350,2.6
"Gadus morhua","45F2",350,2.8
"Pleuronectes platessa","45F2",350,4.46153846153846
"Gadus morhua","45F3",350,2.64285714285714
"Pleuronectes platessa","45F3",350,1
"Gadus morhua","45F4",350,2.63636363636364
"Gadus morhua","45F9",350,4.22222222222222
"Gadus morhua","45G0",350,1.9405
"Pleuronectes platessa","45G0",350,1.16675
"Gadus morhua","45G1",350,1.72775
"Pleuronectes platessa","45G1",350,2.039
"Pleuronectes platessa","46E6",350,2
"Gadus morhua","46E7",350,2
"Pleuronectes platessa","46E7",350,2.308
"Gadus morhua","46E8",350,2
"Pleuronectes platessa","46E8",350,2.625
"Gadus morhua","46E9",350,0.889
"Gadus morhua","46F0",350,1.85188888888889
"Pleuronectes platessa","46F0",350,1.5
"Gadus morhua","46F1",350,1.791625
"Pleuronectes platessa","46F1",350,1.33333333333333
"Gadus morhua","46F2",350,2.27783333333333
"Pleuronectes platessa","46F2",350,1.19057142857143
"Gadus morhua","46F3",350,2.75
"Pleuronectes platessa","46F3",350,1
"Gadus morhua","46G0",350,1.6002
"Pleuronectes platessa","46G0",350,0.75025
"Gadus morhua","46G1",350,2
"Gadus morhua","47E6",350,6
"Gadus morhua","47E7",350,1.32266666666667
"Pleuronectes platessa","47E7",350,1.37233333333333
"Gadus morhua","47E8",350,1.4
"Pleuronectes platessa","47E8",350,4.1041875
"Gadus morhua","47E9",350,0.952428571428571
"Pleuronectes platessa","47E9",350,1
"Gadus morhua","47F0",350,1.77009090909091
"Pleuronectes platessa","47F0",350,1.83333333333333
"Gadus morhua","47F1",350,2.52775
"Pleuronectes platessa","47F1",350,2.75
"Gadus morhua","47F2",350,1.47925
"Gadus morhua","47F3",350,1.5
"Gadus morhua","48E7",350,1.9
"Pleuronectes platessa","48E7",350,4.45833333333333
"Gadus morhua","48E8",350,2.5
"Pleuronectes platessa","48E8",350,6.3125
"Gadus morhua","48E9",350,1.25
"Pleuronectes platessa","48E9",350,2
"Gadus morhua","48F0",350,1.66671428571429
"Pleuronectes platessa","48F0",350,1.5
"Gadus morhua","48F1",350,1.6
"Pleuronectes platessa","48F1",350,2.375
"Gadus morhua","48F2",350,2.2
"Pleuronectes platessa","48F2",350,1
"Gadus morhua","48F3",350,1.5
"Gadus morhua","49E6",350,2
"Pleuronectes platessa","49E7",350,1.5
"Gadus morhua","49E8",350,2
"Pleuronectes platessa","49E8",350,5.83333333333333
"Gadus morhua","49E9",350,0.889
"Pleuronectes platessa","49E9",350,1.91675
"Gadus morhua","49F0",350,1.25
"Gadus morhua","49F1",350,2
"Gadus morhua","49F2",350,3
"Pleuronectes platessa","49F2",350,0.667
"Gadus morhua","49F3",350,2
"Gadus morhua","50E8",350,1
"Gadus morhua","50E9",350,1.875
"Pleuronectes platessa","50E9",350,1.625
"Gadus morhua","50F0",350,0.8335
"Pleuronectes platessa","50F0",350,1
"Gadus morhua","50F1",350,1
"Gadus morhua","50F2",350,1
"Pleuronectes platessa","50F2",350,1
"Gadus morhua","50F3",350,2
"Gadus morhua","51E8",350,2.66666666666667
"Gadus morhua","51E9",350,1.16666666666667
"Gadus morhua","51F0",350,1.05566666666667
"Gadus morhua","51F1",350,0.916666666666667
"Gadus morhua","51F2",350,2
"Gadus morhua","31F2",360,7.5
"Gadus morhua","32F1",360,1
"Gadus morhua","32F2",360,2.92528571428571
"Pleuronectes platessa","32F2",360,2
"Gadus morhua","32F3",360,1.33333333333333
"Pleuronectes platessa","32F3",360,1
"Gadus morhua","33F1",360,6
"Gadus morhua","33F2",360,6.34545454545455
"Pleuronectes platessa","33F2",360,1.97866666666667
"Gadus morhua","33F3",360,1.66666666666667
"Pleuronectes platessa","33F3",360,2
"Gadus morhua","33F4",360,2
"Pleuronectes platessa","33F4",360,1
"Gadus morhua","34F1",360,2
"Gadus morhua","34F2",360,2.83333333333333
"Pleuronectes platessa","34F2",360,4.13333333333333
"Gadus morhua","34F3",360,0.8335
"Pleuronectes platessa","34F3",360,1.33333333333333
"Gadus morhua","34F4",360,0.833333333333333
"Pleuronectes platessa","34F4",360,1
"Gadus morhua","35F0",360,7.05
"Pleuronectes platessa","35F0",360,1.468
"Gadus morhua","35F1",360,4
"Pleuronectes platessa","35F1",360,2.702
"Pleuronectes platessa","35F2",360,3.0195
"Gadus morhua","35F4",360,1.66666666666667
"Pleuronectes platessa","35F4",360,2
"Gadus morhua","36F0",360,3
"Pleuronectes platessa","36F0",360,1.656
"Pleuronectes platessa","36F1",360,2.28790909090909
"Gadus morhua","36F2",360,1.3335
"Pleuronectes platessa","36F2",360,2.53014285714286
"Gadus morhua","36F3",360,2
"Pleuronectes platessa","36F3",360,1.33333333333333
"Pleuronectes platessa","36F4",360,1.42857142857143
"Gadus morhua","36F5",360,1.2
"Pleuronectes platessa","36F5",360,1
"Gadus morhua","36F6",360,9.5
"Gadus morhua","37E9",360,2
"Gadus morhua","37F0",360,3.27783333333333
"Pleuronectes platessa","37F0",360,2.4
"Gadus morhua","37F1",360,2.092
"Pleuronectes platessa","37F1",360,1.494
"Gadus morhua","37F2",360,2.66666666666667
"Pleuronectes platessa","37F2",360,2.33333333333333
"Gadus morhua","37F3",360,1.8655
"Pleuronectes platessa","37F3",360,1.62816666666667
"Gadus morhua","37F4",360,5.66666666666667
"Pleuronectes platessa","37F4",360,1.41675
"Gadus morhua","37F5",360,0.667
"Pleuronectes platessa","37F5",360,0.844285714285714
"Gadus morhua","37F6",360,2.5
"Pleuronectes platessa","37F6",360,1.25
"Gadus morhua","37F7",360,4
"Pleuronectes platessa","37F7",360,1.55566666666667
"Gadus morhua","38E8",360,1
"Gadus morhua","38E9",360,1.51509090909091
"Pleuronectes platessa","38E9",360,1.11111111111111
"Gadus morhua","38F0",360,1.93153846153846
"Pleuronectes platessa","38F0",360,0.889
"Gadus morhua","38F1",360,2
"Pleuronectes platessa","38F1",360,1.25754545454545
"Pleuronectes platessa","38F2",360,1.71428571428571
"Gadus morhua","38F3",360,1.889
"Pleuronectes platessa","38F3",360,1.583375
"Gadus morhua","38F4",360,1.5
"Pleuronectes platessa","38F4",360,1.35188888888889
"Gadus morhua","38F5",360,2.55566666666667
"Pleuronectes platessa","38F5",360,1.4
"Gadus morhua","38F6",360,2.22233333333333
"Pleuronectes platessa","38F6",360,1.6
"Gadus morhua","38F7",360,2.889
"Pleuronectes platessa","38F7",360,1.3005
"Gadus morhua","39E8",360,2
"Gadus morhua","39E9",360,1.24245454545455
"Pleuronectes platessa","39E9",360,0.91675
"Gadus morhua","39F0",360,3.025
"Pleuronectes platessa","39F0",360,1.54166666666667
"Gadus morhua","39F1",360,2.11116666666667
"Pleuronectes platessa","39F1",360,2.85257142857143
"Gadus morhua","39F2",360,2.22233333333333
"Pleuronectes platessa","39F2",360,2.18181818181818
"Pleuronectes platessa","39F3",360,0.8168
"Pleuronectes platessa","39F4",360,1.8036
"Gadus morhua","39F5",360,1.41675
"Pleuronectes platessa","39F5",360,1.45463636363636
"Gadus morhua","39F6",360,3
"Pleuronectes platessa","39F6",360,1.27235714285714
"Pleuronectes platessa","39F7",360,2.5734
"Pleuronectes platessa","39F8",360,2.66666666666667
"Gadus morhua","40E8",360,1
"Pleuronectes platessa","40E8",360,1.5
"Gadus morhua","40E9",360,1.02783333333333
"Pleuronectes platessa","40E9",360,1.75
"Gadus morhua","40F0",360,1.63883333333333
"Pleuronectes platessa","40F0",360,1.33325
"Gadus morhua","40F1",360,1.375
"Pleuronectes platessa","40F1",360,1.35714285714286
"Gadus morhua","40F2",360,1.08325
"Pleuronectes platessa","40F2",360,0.7666
"Gadus morhua","40F3",360,0.7332
"Pleuronectes platessa","40F3",360,1.3
"Gadus morhua","40F4",360,0.75
"Pleuronectes platessa","40F4",360,1.33328571428571
"Gadus morhua","40F5",360,1
"Pleuronectes platessa","40F5",360,1.17857142857143
"Gadus morhua","40F6",360,2.1665
"Pleuronectes platessa","40F6",360,1.88888888888889
"Pleuronectes platessa","40F7",360,2.25
"Gadus morhua","41E7",360,1
"Pleuronectes platessa","41E7",360,2
"Gadus morhua","41E8",360,1
"Pleuronectes platessa","41E8",360,1.57525
"Gadus morhua","41E9",360,1.16675
"Pleuronectes platessa","41E9",360,0.909090909090909
"Gadus morhua","41F0",360,1
"Pleuronectes platessa","41F0",360,1.2
"Gadus morhua","41F1",360,1.2
"Pleuronectes platessa","41F1",360,2.333375
"Gadus morhua","41F2",360,1.25
"Pleuronectes platessa","41F2",360,1.75
"Gadus morhua","41F3",360,5.3936
"Pleuronectes platessa","41F3",360,2.70381818181818
"Gadus morhua","41F4",360,1
"Pleuronectes platessa","41F4",360,1.742
"Gadus morhua","41F5",360,1.91675
"Pleuronectes platessa","41F5",360,2.28309090909091
"Gadus morhua","41F6",360,1.5
"Pleuronectes platessa","41F6",360,2.0934
"Gadus morhua","41F7",360,0.5
"Pleuronectes platessa","41F7",360,2.6714
"Gadus morhua","41G0",360,4
"Pleuronectes platessa","41G0",360,2.4
"Gadus morhua","41G1",360,1.8
"Pleuronectes platessa","41G1",360,1.6
"Gadus morhua","41G2",360,2.3332
"Pleuronectes platessa","41G2",360,0.667
"Pleuronectes platessa","42E7",360,2
"Pleuronectes platessa","42E8",360,1.75221428571429
"Gadus morhua","42E9",360,1
"Pleuronectes platessa","42E9",360,1.35892307692308
"Gadus morhua","42F0",360,0.722333333333333
"Pleuronectes platessa","42F0",360,1.65
"Gadus morhua","42F1",360,1.27783333333333
"Pleuronectes platessa","42F1",360,1.1334
"Gadus morhua","42F2",360,0.976142857142857
"Pleuronectes platessa","42F2",360,2.1945
"Gadus morhua","42F3",360,6.13814285714286
"Pleuronectes platessa","42F3",360,2.21218181818182
"Gadus morhua","42F4",360,0.667
"Pleuronectes platessa","42F4",360,2.5635
"Pleuronectes platessa","42F5",360,1.28571428571429
"Gadus morhua","42F6",360,2.5
"Pleuronectes platessa","42F6",360,2.345375
"Gadus morhua","42F7",360,1.1665
"Pleuronectes platessa","42F7",360,3.42791666666667
"Gadus morhua","42G1",360,2.666875
"Pleuronectes platessa","42G1",360,7.44433333333333
"Gadus morhua","42G2",360,1.23645454545455
"Pleuronectes platessa","42G2",360,0.812272727272727
"Gadus morhua","43E8",360,1.125125
"Pleuronectes platessa","43E8",360,1.12966666666667
"Gadus morhua","43E9",360,0.667
"Pleuronectes platessa","43E9",360,1.5667
"Gadus morhua","43F0",360,0.833333333333333
"Pleuronectes platessa","43F0",360,2.55
"Gadus morhua","43F1",360,1.09528571428571
"Pleuronectes platessa","43F1",360,1.77783333333333
"Gadus morhua","43F2",360,2.53846153846154
"Pleuronectes platessa","43F2",360,1.458375
"Pleuronectes platessa","43F3",360,2.68181818181818
"Pleuronectes platessa","43F4",360,2.625
"Gadus morhua","43F5",360,1.41675
"Pleuronectes platessa","43F5",360,3.74290909090909
"Gadus morhua","43F6",360,5.6
"Pleuronectes platessa","43F6",360,2.83333333333333
"Gadus morhua","43F7",360,2.5334
"Pleuronectes platessa","43F7",360,2.38533333333333
"Gadus morhua","43F8",360,2.92436363636364
"Pleuronectes platessa","43F8",360,2.18522222222222
"Pleuronectes platessa","43F9",360,5.61366666666667
"Gadus morhua","43G1",360,0.966384615384615
"Pleuronectes platessa","43G1",360,0.416625
"Gadus morhua","43G2",360,1.66666666666667
"Pleuronectes platessa","44E7",360,2
"Gadus morhua","44E8",360,1
"Pleuronectes platessa","44E8",360,1.5334
"Gadus morhua","44E9",360,0.9
"Pleuronectes platessa","44E9",360,0.6002
"Pleuronectes platessa","44F0",360,1.73636363636364
"Gadus morhua","44F1",360,1.4334
"Pleuronectes platessa","44F1",360,2.29771428571429
"Gadus morhua","44F2",360,1.11111111111111
"Pleuronectes platessa","44F2",360,2.14285714285714
"Gadus morhua","44F3",360,1.2
"Pleuronectes platessa","44F3",360,2.2733
"Gadus morhua","44F4",360,2.25
"Pleuronectes platessa","44F4",360,2.729125
"Gadus morhua","44F5",360,4.6
"Pleuronectes platessa","44F5",360,1.6
"Gadus morhua","44F8",360,3.09317647058824
"Pleuronectes platessa","44F8",360,1.6834
"Gadus morhua","44F9",360,2.15805555555556
"Pleuronectes platessa","44F9",360,1.04281818181818
"Gadus morhua","44G0",360,2.09266666666667
"Pleuronectes platessa","44G0",360,1.60130769230769
"Gadus morhua","44G1",360,1.7034
"Pleuronectes platessa","44G1",360,1.7468
"Pleuronectes platessa","45E6",360,2
"Gadus morhua","45E7",360,0.333
"Pleuronectes platessa","45E7",360,1.125
"Gadus morhua","45E8",360,1.22233333333333
"Pleuronectes platessa","45E8",360,1.1
"Gadus morhua","45E9",360,0.833333333333333
"Pleuronectes platessa","45E9",360,0.8335
"Gadus morhua","45F0",360,0.97925
"Gadus morhua","45F1",360,1.924
"Pleuronectes platessa","45F1",360,1.4
"Gadus morhua","45F2",360,0.833333333333333
"Pleuronectes platessa","45F2",360,2.46153846153846
"Gadus morhua","45F3",360,2.86363636363636
"Pleuronectes platessa","45F3",360,1.75
"Gadus morhua","45F4",360,3.81818181818182
"Pleuronectes platessa","45F4",360,1
"Gadus morhua","45F9",360,3.14285714285714
"Pleuronectes platessa","45F9",360,2
"Gadus morhua","45G0",360,1.6333
"Pleuronectes platessa","45G0",360,1.58325
"Gadus morhua","45G1",360,1.77142857142857
"Pleuronectes platessa","45G1",360,1.11133333333333
"Gadus morhua","46E7",360,1
"Pleuronectes platessa","46E7",360,2
"Gadus morhua","46E8",360,2
"Pleuronectes platessa","46E8",360,1.66666666666667
"Gadus morhua","46E9",360,1.16675
"Gadus morhua","46F0",360,2.16666666666667
"Pleuronectes platessa","46F0",360,1.33333333333333
